article.url, issue.year, issue.volume, issue.date.of.publication, issue.pages, article.title, article.abstract, article.doi, article.pages, author1, institution1, author2, institution2, author3, institution3, author4, institution4, author5, institution5, author6, institution6, author7, institution7, author8, institution8, author9, institution9, author10, institution10, article.abstract.views, article.full.text.views
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7670260&amp&fulltextType=XX&amp&fileId=S0043887100019195","1980-1981","33","Wed Apr 01 00:00:00 BST 1981","321-484","WPO volume 33 issue 3 Front matter","","http://dx.doi.org/10.1017/S0043887100019195","f1-f4","","","","","","","","","","","","","","","","","","","","","179","7"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546080&amp&fulltextType=RA&amp&fileId=S0043887100001969","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","The Strategic Triangle: An Elementary Game-Theoretical Analysis","The concept of a&#8220;strategic triangle&#8221; is useful in an analysis of the internal logic of the relationship between the United States, the Soviet Union, and China. The preconditions for a triangular relationship are that each player recognize the strategic salience of the three principals, and the relationship between any two will be affected by each player&#39;s relationship to the third. Within the triangle, there are three distinct pattern dynamics: the m&#233;nage &#224; trots, consisting of mutually positive relationships among all three; the stable marriage, consisting of a bilateral relationship excluding the third, and the romantic triangle, consisting of one pivot player playing off two suitors. Each of these pattern dynamics has specific rules of rational play. The shift from one pattern dynamic to another is a function of the attempts of the players to freeze a given configuration through commitment to a treaty or a common ideology, interacting with periodic crises that test their commitments.' + '","http://dx.doi.org/10.2307/2010133","485-515","Lowell Dittmer","University of California, Berkeley","","","","","","","","","","","","","","","","","","","2159","154"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546116&amp&fulltextType=RA&amp&fileId=S0043887100001970","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","Organizational Impediments to Development Assistance: The World Bank&#39;s Population Program","The World Bank has encountered serious difficulties as it has moved from an almost exclusive concern with capital infrastructure into social sectors of development, such as rural development and population planning. The present study, based on an intensive examination of the Bank&#39;s experience in the population sector, concludes that the Bank&#39;s effectiveness has been constrained by its institutionalized commitments to (i) its clients, the finance and planning ministries of developing countries; (2) its technology for rendering assistance as embodied in its project lending procedures; and (3) its independence from other organizations that provide development assistance. Instead of modifying these commitments in order to improve the Bank&#39;s performance in the population field, its officials have recently reorganized the population program in a way that preserves the Bank&#39;s basic priorities and procedures without necessarily advancing its population objectives.' + '","http://dx.doi.org/10.2307/2010134","516-553","Barbara B. Crane","University of Michigan","Jason L. Finkle","University of Michigan","","","","","","","","","","","","","","","","","401","17"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546160&amp&fulltextType=RA&amp&fileId=S0043887100001982","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","Reasons and Reason: Collective Political Activity in Comparative and Historical Perspective","A&#8220;political&#8221; explanation of collective political activity is examined in the light of 58 varied historical cases. The cases support a description of these activities as largely rational, collectively arrived at, and heavily influenced by recent changes in motives and opportunities.&#8220;In&#8221; groups are most likely to act collectively when newly threatened,&#8220;out&#8221; groups when new opportunities present themselves. Emotion and frustrated expectations do not seem to be the best variables on which to base predictive hypotheses. Violence is not strongly associated with communal groups or with emotion as such, but it does seem to be associated with&#8220;bad times.&#8221; While action is usually based on collectively made decisions, its occurrence does not depend on strong organization; the latter seems, however, to be a condition of continuing and durable effectiveness.' + '","http://dx.doi.org/10.2307/2010135","554-589","Harvey Waterman","Graduate School at Rutgers University","","","","","","","","","","","","","","","","","","","271","15"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546196&amp&fulltextType=RA&amp&fileId=S0043887100001994","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","The Soviet Leadership Problem","In a framework for analyzing more deeply and comprehensively the question of leadership in the Soviet political system, the roles and functions of the top leader within the collective leadership are considered; so is the problematic relationship of the leadership to the party elite and other functional elites in adopting and implementing major policies calculated to modernize (make more efficient) the operation of highly bureaucratized administrative structures. There is a reciprocal impact of these issues upon public attitudes and motivations as both are perceived by the leadership. Incorporated in the framework are a number of basic analytical concepts from a variety of literatures. The conflict between the requisites of modernization and the imperatives of the political culture is discussed, and matters for the research agenda are noted.' + '","http://dx.doi.org/10.2307/2010136","590-613","Richard M. Mills","Political Science at Fordham University","","","","","","","","","","","","","","","","","","","316","18"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546232&amp&fulltextType=RA&amp&fileId=S0043887100002008","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","Soviet Images of the U.S. as Nuclear Adversary 1969–1979","Images of the United States as nuclear adversary presented in official Soviet commentary provide useful clues in the analyses of Soviet strategic policy. Hard, high-threat images stressing the continuing danger of nuclear war are functionally associated with conservative policies emphasizing the need for efforts to improve war-fighting capabilities. Less militant adversary images appear associated with more moderate defense policies. In the 1970s, sharp divergences in adversary images appeared in official Soviet commentaries, indicative of disagreement within the Soviet Union on the defense policy implications of SALT. The policy implications of shifts in adversary images and the location of the political leadership in terms of conflicting moderate and conservative images are examined for the period 1969&#8211;1979.' + '","http://dx.doi.org/10.2307/2010137","614-638","William D. Jackson","Political Science at Miami University, Oxford, Ohio","","","","","","","","","","","","","","","","","","","234","14"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546268&amp&fulltextType=XX&amp&fileId=S004388710000201X","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","Social Class and Partisanship in European Electorates: A Re-Assessment","Ronald Rogowski is Professor of Political Science at Duke University and at the University of California, Los Angeles. He is the author of Rational Legitimacy (1974) and of articles on representation, rational theory, and the social bases of German Fascism. His current research deals with recent changes in West European party systems.","http://dx.doi.org/10.2307/2010138","639-649","Ronald Rogowski","Duke University, University of California, Los Angeles","","","","","","","","","","","","","","","","","","","233","15"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546304&amp&fulltextType=XX&amp&fileId=S0043887100002021","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","Index to Volume XXXIII","","http://dx.doi.org/10.1017/S0043887100002021","659-663","","","","","","","","","","","","","","","","","","","","","152","6"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546040&amp&fulltextType=XX&amp&fileId=S0043887100001957","1980-1981","33","Wed Jul 01 00:00:00 BST 1981","485-663","WPO volume 33 issue 4 Front matter","","http://dx.doi.org/10.1017/S0043887100001957","f1-f4","","","","","","","","","","","","","","","","","","","","","171","6"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7666340&amp&fulltextType=RA&amp&fileId=S0043887100018797","1979-1980","32","Mon Oct 01 00:00:00 BST 1979","1-168","Vietnam, Consensus, and the Belief Systems of American Leaders","Based on a sample of 2,282 leaders in all walks of American life, this study probes the impact of U.S. involvement in Vietnam on the perceptions, convictions, and belief systems of those who occupy high positions of leadership. The findings clearly indicate that the post-World War II consensus on U.S. foreign policy has been shattered; that the Vietnam experience was a critical sequence of events in this respect; and that differing, largely mutually exclusive belief systems have emerged among the nation&#39;s leaders. The competing conceptions of international politics were found to be so coherent and integrated that they are unlikely to change soon or casually. Barring another traumatic event on the order of Pearl Harbor or Vietnam, the prospects for an early emergence of a new foreign policy consensus in the United States thus seem slim, and beyond the capacity of any political figure or group to fashion.' + '","http://dx.doi.org/10.2307/2010081","1-56","James N. Rosenau","University of Southern California.","Ole R. Holsti","Political Science at Duke University.","","","","","","","","","","","","","","","","","658","29"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7666352&amp&fulltextType=RA&amp&fileId=S0043887100018803","1979-1980","32","Mon Oct 01 00:00:00 BST 1979","1-168","Agenda Setting and Bargaining Power: The Mexican State Versus Transnational Automobile Corporations","The authors explore the often conflictual bargaining relations between transnational corporations and host governments of less developed countries. They focus particular attention on the conflict that surrounded the creation of the Mexican automobile industry (1960&#8211;1964), criticizing and reformulating a current approach to these issues. The argument proceeds in two parts&#8212;agenda setting and bargaining power. Each part is organized around a central criticism of the bargaining power approach and provides an alternative formulation which is then applied to an analysis of the bargaining relationship between the Mexican Government and the transnational automobile corporations.' + '","http://dx.doi.org/10.2307/2010082","57-89","Douglas C. Bennett","Temple University.","Kenneth E. Sharpe","Swarthmore College.","","","","","","","","","","","","","","","","","750","52"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7666364&amp&fulltextType=XX&amp&fileId=S0043887100018815","1979-1980","32","Mon Oct 01 00:00:00 BST 1979","1-168","Observations on the Impact of Uncertainty in Strategic Analysis","The effects of uncertainty in strategic analysis are generally not well understood, but are increasingly important in relating the strategic calculations by means of which we evaluate the adequacy of our strategic forces to the deterrence of attack in the world of real political leaders, in real crises. Assumptions must be made about many unknowns and uncertainties&#8212;ranging from the behavior of national leaders to the technical characteristics of weapons systems&#8212;in order to make the problem calculable. The assumptions we make for purposes of analysis, however, are not necessarily the same as those that political leaders can make in considering the actual use of nuclear forces. This distinction is at the root of the relationship between strategic analysis and real-world deterrence. Systematic examination of the uncertainties in strategic analysis, therefore, can help us to better understand the difference between our analytical model and the real world, and hence to put our strategic problems in better perspective.' + '","http://dx.doi.org/10.2307/2010083","90-110","Stanley Sienkiewicz","Harvard","","","","","","","","","","","","","","","","","","","265","20"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7666376&amp&fulltextType=XX&amp&fileId=S0043887100018827","1979-1980","32","Mon Oct 01 00:00:00 BST 1979","1-168","Practitioners&#39; Views of International Negotiation","A Checklist for Negotiators, produced during a study session on negotiation in the State Department&#39;s Senior Seminar on Foreign Policy, highlights certain changes that are occurring in the diplomatic function. First, practitioners make a distinction between the internal (or domestic) and external aspects of negotiation, which reflects a growing politicization of the diplomatic function and an increasing trend toward a mediatorial model of diplomacy. Second, practitioners emphasize managerial rather than strategic concerns, which is consistent with the large, complex problems that foreign offices are increasingly facing. Third, practitioners attach more importance to issues and substantive information than to personality or sociological variables. This is a reflection of the increasing scope, and resulting anonymity, of international diplomatic processes. These three points introduce new concerns into the theoretical literature on international negotiation.' + '","http://dx.doi.org/10.2307/2010084","111-135","Gilbert R. Winham","Dalhousie University","","","","","","","","","","","","","","","","","","","538","39"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7666388&amp&fulltextType=RV&amp&fileId=S0043887100018839","1979-1980","32","Mon Oct 01 00:00:00 BST 1979","1-168","Theoretical Perspectives for Understanding International Interdependence","In Power and Interdependence, Robert Keohane and Joseph Nye make a major contribution to the discipline by explicating a theoretical model for conceptualizing interdependence and isolating a set of variables that will enhance further understanding of the politics of such issues. What is needed next is a series of studies that explores the interrelationships among the variables Keohane and Nye identify. Because these interrelationships will surely vary with interdependency contexts within which bargaining takes place, five such contexts are outlined. Until this research is done, the advice that Keohane and Nye offer policy makers in the developed countries must be considered premature. The essay concludes with some critical comments about Keohane and Nye&#39;s discussion of political realism.' + '","http://dx.doi.org/10.2307/2010085","136-150","Stanley J. Michalak Jr","Franklin and Marshall College","","","","","","","","","","","","","","","","","","","536","31"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7666400&amp&fulltextType=RV&amp&fileId=S0043887100018840","1979-1980","32","Mon Oct 01 00:00:00 BST 1979","1-168","New Perspectives on Historical States-Systems","Theoretical analyses of international systems tend to fall into three categories: case studies of specific past systems aiming at modest generalizations; rigorous examinations of the current global system in search of manipulable variables; and heuristic models of hypothetical international systems. The late Martin Wight&#39;s studies of historical statessystems indicate possible ways of giving this area of theoretical inquiry a new empirical and conceptual foundation. Wight&#39;s insights about norms and values within specific past and present states-systems, and about ambiguities involved in identifying their boundaries and transformation mechanisms, seem especially valuable and original when compared to recent work in the same field by F. S. Northedge. Even Wight&#39;s work is essentially exploratory, however. Numerous historical states-systems remain to be thoroughly studied, and Wight&#39;s analytical framework may require some modifications.' + '","http://dx.doi.org/10.2307/2010086","151-168","David S. Yost","U.S. Naval Postgraduate School, Monterey, California.","","","","","","","","","","","","","","","","","","","264","13"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7666332&amp&fulltextType=XX&amp&fileId=S0043887100018785","1979-1980","32","Mon Oct 01 00:00:00 BST 1979","1-168","WPO volume 32 issue 1 Cover and Front matter","","http://dx.doi.org/10.1017/S0043887100018785","f1-f8","","","","","","","","","","","","","","","","","","","","","188","6"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7631248&amp&fulltextType=RA&amp&fileId=S0043887100010716","1979-1980","32","Tue Jan 01 00:00:00 GMT 1980","169-330","Nuclear Devolution and World Order","This essay examines the balance of constraints and advantages set by the international environment, as that balance impinges upon national decisions relating to the acquisition of nuclear weaponry. The effect of the balance is to reduce constraints against such acquisition, and to increase advantages; thus, some increase in the number of nuclear-weapons states is likely. It is possible that the general and local effects on international stability which would follow from such an increase in number may not affect the stability of the central balance adversely. The effects in local nuclearized environments will vary, depending in part on the policies of outsiders, but any assumption of massive instability would be unwarranted.' + '","http://dx.doi.org/10.2307/2010020","169-193","John J. Weltman","Australian National University","","","","","","","","","","","","","","","","","","","378","36"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7631260&amp&fulltextType=RA&amp&fileId=S0043887100010728","1979-1980","32","Tue Jan 01 00:00:00 GMT 1980","169-330","State and Society in Mexico: Must a Stable Polity Be Institutionalized?","The Mexican state is based on a constantly renewed bargain among several ruling groups and interests representing a broad range of ideological tendencies and social bases. Mexican political stability rests primarily not upon formal institutions, but upon the interaction of principles of political discipline (closely linked to the concept of authoritarianism) and political negotiation (associated with the concept of proto-democracy). The combination of repression and co-optation with just the &#8220;right&#8221; mix of responsiveness and compromise produces: (1) elites that are both linked to, and insulated from, their potential constituencies; (2) a pattern of political and administrative decision making called &#8220;policy incoherence&#8221;; and (3) avoidance of the crystallization of factional alliances, and their opposition to one another.' + '","http://dx.doi.org/10.2307/2010021","194-227","Susan Kaufman Purcell","University of California, Los Angeles","John F. H. Purcell","California State University, Fullerton","","","","","","","","","","","","","","","","","784","28"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7631284&amp&fulltextType=RA&amp&fileId=S004388710001073X","1979-1980","32","Tue Jan 01 00:00:00 GMT 1980","169-330","Rethinking the Organizational Weapon: The Soviet System in a Systems Age","There is growing realization in the U.S.S.R. that the &#8220;contemporary scientific and technological revolution&#8221; is as much a managerial and cultural revolution as a scientific and industrial revolution. The key task is to develop not only modern technical hardware, but also an effective and distinctive software appropriate for the times. Accordingly, Soviet authorities have begun to think seriously, really for the first time, about organization and the structural requirements of progress. As organizations become more complex, the area of organizational design gains importance. Because it focuses attention on interrelationships, interdependencies, and integration, the &#8220;systems approach&#8221; has emerged as a way of coping with advancing complexity. The real significance of the U.S.S.R.&#39;s belated awakening to the modern systems age is the discovery that the Soviet system is, in fact, not a &#8220;system.&#8221; Lacking both the power and the technique to deal with contemporary issues, Soviet leaders are busy forging new organizational weapons. Despite their increasing efforts to use modern systems terminology and technology to enhance integrative capabilities, conditions militate against any radical systems engineering.' + '","http://dx.doi.org/10.2307/2010022","228-257","Paul Cocks","Harvard and Stanford","","","","","","","","","","","","","","","","","","","344","15"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7631296&amp&fulltextType=RA&amp&fileId=S0043887100010741","1979-1980","32","Tue Jan 01 00:00:00 GMT 1980","169-330","Coalition Maintenance in the Soviet Union","Few students of the Soviet political scene have used coalition theory to explain Soviet behavior. However, the fact that coalitions are assumed to exist suggests that the different elements of coalition theory&#8212;coalition formation and coalition maintenance&#8212;may be useful for the study of Soviet decision making. Because the Soviet political system has evolved to the point where the elements that are vital to preserving coalitions are also an integral part of the Soviet system (e.g., fear of the alternative to the coalition, unanimity rule in decision making, the existence of a power broker, and the exclusion of contentious issues), the operation of coalition maintenance may describe the decision-making process. If that is so, the key institutional actors in the Soviet hierarchy must be minimally satisfied before major decisions can be reached. Although elite harmony and coalition stability are ensured thereby, lowest-common-denominator policies will serve to rule out fundamental changes or reform attempts that are necessary for coping with emerging problems. As emerging economic problems make it difficult to satisfy the incremental demands from elite actors and the society at large, it is quite possible that the current decision-making process, or the distribution of power it ensures, will not endure.' + '","http://dx.doi.org/10.2307/2010023","258-280","Dennis Ross","University of California, Los Angeles","","","","","","","","","","","","","","","","","","","275","17"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7631308&amp&fulltextType=RV&amp&fileId=S0043887100010753","1979-1980","32","Tue Jan 01 00:00:00 GMT 1980","169-330","Research on Korean Communism: Promise versus Performance","Research on Korean communism is clearly subsumed under a new field of inquiry known as &#8220;comparative study of communism&#8221; or &#8220;studies of comparative communism.&#8221; Developed in the wake of the Sino-Soviet conflict, the comparative study of communism claims greater conceptual and methodological potency through the use of &#8220;value-neutral&#8221; models and theories developed in the social and behavioral sciences. The author critically examines the performance of current scholarship on North Korean politics in light of the promise of the comparative study of communism. Specifically, he first identifies key normative, conceptual, and methodological problems that plague the current lines of inquiry in the field. He then probes the areas of substantive strengths, weaknesses, and gaps in our present knowledge about the North Korean political system, focusing on two issues of normative and policy importance to both domestic and foreign policy&#8212;legitimacy and chuch&#39;e. The author suggests several alternative methods and approaches for liberating the field from its intellectual isolationism and for charting a path toward a cumulative, orderly, and systematic way of building a body of knowledge about Korean communism.' + '","http://dx.doi.org/10.2307/2010024","281-310","Samuel S. Kim","Monmouth College","","","","","","","","","","","","","","","","","","","354","15"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7631336&amp&fulltextType=RV&amp&fileId=S0043887100010765","1979-1980","32","Tue Jan 01 00:00:00 GMT 1980","169-330","“Role Theory,” Political Science, and African Studies","Numerous studies of role, employing diverse methodologies in a wide range of social contexts, have accumulated in the social sciences over many decades. The concept of role retains considerable appeal for some who still pursue the goal of a unified theory of behavior for the social sciences, and for many others who discern in the role perspective a major source of concepts and insights on which they may draw eclectically for all manner of social research. Since the 1950s, and especially during the current decade, political scientists have produced studies of role and of role conflict focusing on political and administrative actors caught up in the process of change in various independent African states. Because die number and diversity of these studies are likely to increase in the future, they merit description and evaluation as a group. Both objectives are pursued in this article, with particular reference to three works on politics and administration in Ghana, Sierra Leone, and Tanzania.' + '","http://dx.doi.org/10.2307/2010025","311-330","Alvin Magid","State University of New York, Albany","","","","","","","","","","","","","","","","","","","491","38"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7631228&amp&fulltextType=XX&amp&fileId=S0043887100010704","1979-1980","32","Tue Jan 01 00:00:00 GMT 1980","169-330","WPO volume 32 issue 2 Front Matter","","http://dx.doi.org/10.1017/S0043887100010704","f1-f6","","","","","","","","","","","","","","","","","","","","","154","5"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7657724&amp&fulltextType=RA&amp&fileId=S0043887100016348","1979-1980","32","Tue Apr 01 00:00:00 BST 1980","331-483","International Regimes: Problems of Concept Formation","Although we live in a world of international regimes, the scholarly literature on them remains rudimentary, especially in analytic terms. This essay examines the proposition that all international regimes are social institutions, even though there is great variation among them. Among other things, this suggests that regimes are dependent upon the maintenance of convergent expectations among actors; formalization is not a necessary condition for the effective operation of regimes; and regimes are always created rather than discovered. A conceptual framework and a research agenda for the comparative study of international regimes, as laid out in this essay, would guide studies of specific regimes and improve our ability to reach general conclusions about this fundamental, yet poorly understood, international phenomenon.' + '","http://dx.doi.org/10.2307/2010108","331-356","Oran R. Young","University of Maryland","","","","","","","","","","","","","","","","","","","1529","105"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7657736&amp&fulltextType=RA&amp&fileId=S004388710001635X","1979-1980","32","Tue Apr 01 00:00:00 BST 1980","331-483","Why Collaborate? Issue-Linkage and International Regimes","Why do nations create institutionalized modes of multilateral collaboration? How can common interests develop in the face of inequalities in power and asymmetries in interdependence? The author explores the role of knowledge in the definition of political objectives and interests. The systematic interplay of changing knowledge and changing objectives results in the redefinition of &#8220;issues&#8221; and the practice of &#8220;issue linkage.&#8221; The dynamics of issue-linkage, in turn, tell us something about international regimes for the management of progressively more complex issue areas. An ideal-typical &#8220;regime&#8221; is described, theoretically applicable to all types of issues. Since the cognitive attributes of the actors who set up such a regime cannot be expected to remain stable, this concept of a &#8220;regime&#8221; can illuminate cliscussion and analysis, but cannot be expected to provide a clear model for desirable policy. However, it can illustrate the options open to policy makers wishing to choose a mode of collaboration. Regimes dealing with money, the oceans, and technology transfer are used for illustrative purposes.' + '","http://dx.doi.org/10.2307/2010109","357-405","Ernst B. Haas","University of California","","","","","","","","","","","","","","","","","","","1674","148"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7657748&amp&fulltextType=RV&amp&fileId=S0043887100016361","1979-1980","32","Tue Apr 01 00:00:00 BST 1980","331-483","Clio on the Couch","An analysis of six recent works of psychohistory. A scheme is presented for classifying such works. Four different types of psychohistory are discussed; this typology is offered as a means of understanding and controlling the methodological difficulties inherent in the genre.' + '","http://dx.doi.org/10.2307/2010110","406-424","H. N. Hirsch","Harvard","","","","","","","","","","","","","","","","","","","278","22"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7657760&amp&fulltextType=RV&amp&fileId=S0043887100016373","1979-1980","32","Tue Apr 01 00:00:00 BST 1980","331-483","Theories of Revolution: The Third Generation","The work of Ted Robert Gurr, Chalmers Johnson, Neil Smelser, Samuel P. Huntington, and Charles Tilly has dominated the recent study of revolutions. However, Jeffrey Paige, Ellen Kay Trimberger, S. N. Eisenstadt, and Theda Skocpol have lately produced theories of revolution that are far better grounded historically than those in earlier works. Five major points were neglected by earlier theorists: (1) the variable goals and structures of states; (2) the systematic intrusion of international pressures on the domestic political and economic organization of societies; (3) the structure of peasant communities; (4) the coherence or weakness of the armed forces; and (5) the variables affecting elite behavior. Starting from these points, Paige, Trimberger, Eisenstadt, and Skocpol have produced analyses of the causes and outcomes of a variety of revolutions. Yet significant challenges to the theory of revolutions&#8212;such as extending the range of cases analyzed, clarifying the grounds of peasant behavior, and tying theoretical analysis to demographic data&#8212;still remain.' + '","http://dx.doi.org/10.2307/2010111","425-453","Jack A. Goldstone","Harvard University","","","","","","","","","","","","","","","","","","","4385","201"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7657772&amp&fulltextType=RV&amp&fileId=S0043887100016385","1979-1980","32","Tue Apr 01 00:00:00 BST 1980","331-483","Multinational Corporations and Politics in Developing Countries","Recently, much attention has been focused on the influence that multinational corporations (MNCs) have on the politics of developing countries. Even setting aside past legacies of sinister corporate conduct, most students of politics agree that MNCs are potentially important actors&#8212;for better or for worse&#8212;in a country&#39;s political development because they can influence the rate, direction, and beneficiaries of change. Most case studies begin with the assumption that the political impact resulting from the presence of MNCs in developing countries is primarily a function of the international economic system. However, all but one of the books under review focus on the domestic political system in individual host countries as the independent variable rather than on the international economic system. Taken together, these studies make a strong case that the analysis of the MNC and its impact on politics in developing countries must prace heavy emphasis on the particular political circumstances prevailing in each country. The wants, needs, and motivations of key domestic political actors&#8212;many of whom do not behave in the manner predicted by either Liberal or Marxist world models&#8212;appear to be of fundamental importance in determining how MNCs affect a developing country&#39;s politics, and whether that country can counter any potentially adverse political impacts that may accompany MNCs.' + '","http://dx.doi.org/10.2307/2010112","454-483","H. Jeffrey Leonard","Princeton University","","","","","","","","","","","","","","","","","","","2073","52"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7657716&amp&fulltextType=XX&amp&fileId=S0043887100016336","1979-1980","32","Tue Apr 01 00:00:00 BST 1980","331-483","WPO volume 32 issue 3 Front matter","","http://dx.doi.org/10.1017/S0043887100016336","f1-f4","","","","","","","","","","","","","","","","","","","","","178","10"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546056&amp&fulltextType=XX&amp&fileId=S0043887100001866","1979-1980","32","Tue Jul 01 00:00:00 BST 1980","485-647","WPO volume 32 Issue 4 cover and Front Matter","","http://dx.doi.org/10.1017/S0043887100001866","f1-f4","","","","","","","","","","","","","","","","","","","","","216","12"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546076&amp&fulltextType=RA&amp&fileId=S0043887100001878","1979-1980","32","Tue Jul 01 00:00:00 BST 1980","485-647","Development Issues in Recent Soviet Scholarship","Since the early 1970s, a cognitive reorientation has marked Soviet research on economic problems of the Third World. This shift arises from recognizing the primacy of scientific-technological progress, accepting the need for integration with the world market, and coming to terms with wide economic differentiation among the LDCs and the flux in their societies. Many recent Soviet studies stress the value of incremental change (as against decisive breaks with the capitalist system of production and exchange), and argue that socialism can best emerge from a sufficiently advanced economic system. In consequence, the benefits of the Western presence in the LDCs are recognized, excessive state dirigisme is discouraged, the ramifications of a mixed economy are investigated, and the relevance as development model of the Soviet experience with NEP is studied.' + '","http://dx.doi.org/10.2307/2010054","485-508","Elizabeth Kridl Valkenier","Columbia University","","","","","","","","","","","","","","","","","","","256","10"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546112&amp&fulltextType=RA&amp&fileId=S004388710000188X","1979-1980","32","Tue Jul 01 00:00:00 BST 1980","485-647","The Evolution in the Soviet World View","Utilizing two editions of a Soviet textbook that was awarded a state prize and termed &#8220;the correct orientation&#8221; by a Central Committee official, the author analyzes the evolution of the Soviet view of the outside world in the first half of the 1970s. The movement away from ideological rigidity that began in the 1960s continued in the 1970s on a wide range of subjects. In addition, the analysis of the capitalist countries became intertwined with the debate on the future development of Soviet society; a number of features are said to have resulted from the imperatives of industrialization rather than the inner dynamics of capitalism, and hence are in need of adoption by the Soviet Union. The article closes with a brief survey of the issues subsequently raised in the published Soviet debates that continue on either side of the approved, centrist position.' + '","http://dx.doi.org/10.2307/2010055","509-530","Jerry F. Hough","Duke University","","","","","","","","","","","","","","","","","","","232","13"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=7546148&amp&fulltextType=RA&amp&fileId=S0043887100001891","1979-1980","32","Tue Jul 01 00:00:00 BST 1980","485-647","Why Do Communist Parties Advocate Pluralism?","The concept of pluralism has been a familiar one in political science since the first decade of this century, and has appeared in different theoretical frameworks. Pluralism is regarded as inherent in Western democracies, but it has also been interpreted as a transitional form leading to socialism. The Western communist parties, in adopting the concept of pluralism, have found a theoretical justification for abandoning the concepts of a leading model and one authentic party. The new doctrine that embraces pluralism advocates that the communist parties transform their societies to a more advanced, partly socialistic state, and then attempt to gain power by consensual means. The main issues of debate on the transformation are the abolition of the dictatorship of the proletariat, the guarantee of human rights, and the pluralist power structure.' + '","http://dx.doi.org/10.2307/2010056","531-552","Peter Hardi","Karl Marx University","","","","","","","","","","","","","","","","","","","381","26"
