article.url, issue.year, issue.volume, issue.date.of.publication, issue.pages, article.title, article.abstract, article.doi, article.pages, author1, institution1, author2, institution2, author3, institution3, author4, institution4, author5, institution5, author6, institution6, author7, institution7, author8, institution8, author9, institution9, author10, institution10, article.abstract.views, article.full.text.views
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=716036&amp&fulltextType=BR&amp&fileId=S1537592707070600","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Regional Economic Voting: Russia, Poland, Hungary, Slovakia, and the Czech Republic, 1990&#8211;1999","RegionalEconomicVoting:Russia,Poland,Hungary,Slovakia,andtheCzechRepublic,1990&#8211;1999. By Joshua A. Tucker. New York: Cambridge University Press, 2006. 444p. $29.99.On the heels of a generation of scholarship on democratic transition and consolidation in postcommunist countries, and after several election cycles, relatively steady economic growth, and the accession of many countries in the region to NATO and the European Union, the theoretical concepts and assumptions derived from studies of mature democracies have increasingly been applied to the new democracies of Eastern Europe and the former Soviet Union. One fine example is RegionalEconomicVoting in which Joshua A. Tucker effectively probes and refines the assumptions of economic voting in established democracies to suggest how variations in economic conditions have affected political support for postcommunist parties. In particular, Tucker explores whether&#8212;and under what conditions&#8212;traditional economic voting assumptions, that incumbent parties and certain types of parties (right-wing parties in established democracies) perform better if the economy is better, are supported in postcommunist cases.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070600","200-201","Jennifer A. Yoder","Colby College","","","","","","","","","","","","","","","","","","","732","237"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=716024&amp&fulltextType=BR&amp&fileId=S1537592707070594","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Public Opinion and Political Change in China","PublicOpinionandPoliticalChangeinChina. By Wenfang Tang. Stanford: Stanford University Press, 2005. 237p. $55.00 cloth, $21.95 paper.In this comprehensive book, Wenfang Tang explores the nature and origins of mass opinion in urban China through survey research conducted between 1987 and 2000. The general theme is how some local democratic practices can develop within the People's Republic of China (PRC). However, rather than presenting a single theory or model, Tang examines a series of case studies on public opinion. He draws on a rich data set that consists of 11 large-scale urban surveys conducted by Chinese government and academic institutions, including his own 1999 six-city survey. With this data he examines a wide range of theories and explanations, such as regime legitimacy (Chapter 3), the influence of the media on opinion (Chapter 4), social capital theory (Chapter 5), political participation (Chapters 6 and 7), and the role of intellectuals (Chapter 8). Thus, this book has a broad appeal to those interested in political development as well as contemporary China.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070594","199-200","John James Kennedy","University of Kansas","","","","","","","","","","","","","","","","","","","932","404"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=716012&amp&fulltextType=BR&amp&fileId=S1537592707070582","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The Regional Roots of Developmental Politics in India: A Divided Leviathan","TheRegionalRootsofDevelopmentalPoliticsinIndia:ADividedLeviathan. By Aseema Sinha. Bloomington: Indiana University Press, 2005. 384p. $64.95 cloth, $27.95 paper.This excellent study by Aseema Sinha is a pathbreaker in the fields of political economy and comparative politics generally, and an especially welcome addition to India studies. Conventional wisdom has it that low economic growth rates in India until liberalization in the 1990s were the result of centralized control, especially in the area of the issuance of licenses governing investments known as the licenseraj. On this view, licensing controls and cumbersome bureaucratic implementation procedures&#8212;supported by an ideology that sought to prevent concentration of economic power in the hands of a small group of private entrepreneurs at the expense of the wider social good&#8212;have been a drag on the Indian economy. Far better, the argument goes, would have been to let the market function to determine investment patterns. In essence, the debate about Indian growth has been framed around two alternatives&#8212;the classical free market and the dirigiste state.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070582","197-199","Aruna Nayyar Michie","Kansas State University","","","","","","","","","","","","","","","","","","","779","203"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=716000&amp&fulltextType=BR&amp&fileId=S1537592707070570","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The Kurdish Nationalist Movement: Opportunity, Mobilization and Identity","TheKurdishNationalistMovement:Opportunity,MobilizationandIdentity. By David Romano. Cambridge: Cambridge University Press, 2006. 290p. $75 cloth, $29.99 paper.When the Ukrainians became independent at the end of 1991, the Kurds succeeded to the title of largest nation on earth without its own independent state. This dubious distinction is not due to any dearth of academic attention since in recent years, there has been an explosion of scholarly books and articles regarding the Kurds. David Romano's new publication is clearly one of the best. The author takes the theoretical analysis of Kurdish ethnic resurgence to a new, higher level, while also placing it in the larger context of ethnic nationalist resurgences throughout the world. No other recent analysis of the Kurds has done this.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070570","196-197","Michael M. Gunter","Tennessee Technological University","","","","","","","","","","","","","","","","","","","1096","428"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715988&amp&fulltextType=BR&amp&fileId=S1537592707070569","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Social Movements and State Power: Argentina, Brazil, Bolivia, Ecuador","SocialMovementsandStatePower:Argentina,Brazil,Bolivia,Ecuador. By James Petras and Henry Veltmeyer. Ann Arbor, MI: Pluto Press, 2005. 288p. $90.00 cloth, $29.95 paper.Anyone interested in the recent renewal of social movement activity and the rise of ostensibly left or center-left governments in Latin America might be tempted to pick up this book, with its provocative jacket photo and appealing title. Unfortunately, the book cover is nearly the only thing going for this sectarian jeremiad from James Petras and Henry Veltmeyer. If one is looking for serious scholarship, or even solid journalism, neither can be found here. Instead, one finds a poorly organized collage, including descriptions of recent history, critiques of government policies, and tendentious and contradictory evaluations of left strategy. Despite the promise of the title, the authors do not engage the literature on social movements, nor do they contribute much in the way of new analytical perspectives. The class analysis announced in the introduction only emerges occasionally in the subsequent chapters, and even then it is applied mechanically and reductively, yielding an extremely limited capacity to help us understand the character and trajectory of social movements or the nuances of political behavior in diverse contexts. Important cross-national differences in terms of political institutions, ethnic composition, and international constraints are not addressed, much less systematically compared. Furthermore, the book lacks consistent citations of sources, and serious empirical and orthographic errors are sprinkled throughout. Those knowledgeable about the countries in question might be amused by the almost congenital inability to spell correctly the names of politicians, political parties, and labor confederations; those without such knowledge, especially undergraduate students, will only be confused or misinformed.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070569","195-196","Benjamin Goldfrank","University of New Mexico","","","","","","","","","","","","","","","","","","","1270","381"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715976&amp&fulltextType=BR&amp&fileId=S1537592707070557","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Political (In)Justice: Authoritarianism and the Rule of Law in Brazil, Chile, and Argentina","Political(In)Justice:AuthoritarianismandtheRuleofLawinBrazil,Chile,andArgentina. By Anthony W. Pereira. Pittsburgh: University of Pittsburgh Press, 2005. 280p. $27.95.Pereira's new book is a fascinating comparison of the legal systems of the military dictatorships in Brazil, Chile, and Argentina. It focuses on the concept of &#8220;authoritarian legality,&#8221; which at first seems to be an oxymoron. As the book unfolds, however, and the differences among the regimes' legal strategies become clear, the usefulness of the concept becomes apparent. This book highlights the importance of the legal dimension of authoritarian regimes, thereby providing important new insights into the nature of both authoritarianism and judicial systems. A broadly comparative chapter also extends the argument to Nazi Germany, Franco's Spain, Salazar's Portugal, and the United States after 9/11.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070557","194-195","Caroline Beer","University of Vermont","","","","","","","","","","","","","","","","","","","1490","315"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715964&amp&fulltextType=BR&amp&fileId=S1537592707070545","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Citizenship in Britain: Values, Participation and Democracy","CitizenshipinBritain:Values,ParticipationandDemocracy. By Charles Pattie, Patrick Seyd, and Paul Whiteley. Cambridge: Cambridge University Press, 2004. 364 pages. $70.00 cloth, $29.99 paper.What does it mean to be a British citizen in the early part of the twenty-first century? The authors of CitizenshipinBritain address this question through the lens of the Citizen Audit, comprehensive surveys carried out as part of the Economic and Social Research Council's democracy and participation program. The Citizen Audit had three components: &#8220;wave 1&#8221; face-to-face interviews of 3,145 respondents (62.2% response rate) conducted between September and December 2000, &#8220;mail-back survey&#8221; questionnaires with 9,023 respondents (37.5% response rate) between January and May 2001, and follow-up &#8220;wave 2&#8221; face-to-face interviews with a subset of the original interviewees (809 respondents; 67% response rate) between September and December 2001. The wave 1 interviews consisted of 62 questions, while the mail-back surveys and wave 2 interviews included a subset. The authors weighted the raw data by age, sex, and employment status to make them consistent with census data to compensate for nonresponse.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070545","193-194","Willem Maas","York University","","","","","","","","","","","","","","","","","","","1748","295"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715952&amp&fulltextType=BR&amp&fileId=S1537592707070533","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Taxation, Wage Bargaining and Unemployment","Taxation,WageBargainingandUnemployment. By Isabela Mares. New York: Cambridge University Press, 2006. 288p. $70.00 cloth, $27.99 paper.Just three years after publishing ThePoliticsofSocialRisk:BusinessandWelfareStateDevelopment, a prize-winning book on the role of employers in the development of European welfare states, Isabela Mares offers an overarching explanation of labor market performance in postwar Europe. She builds on the institutionalist literature in political economy, but combines its best-known models of labor markets with other elements. As foundations, she takes the Calmfors-Driffil model, which stressed that unemployment varies with labor union centralization (since more centralized unions are better at delivering wage moderation), and the Soskice-Iversen model, which stressed that unemployment varies with the independence and policies of central banks (since union moderation is encouraged by nonaccommodating monetary policy, which adjusts to cancel out wage inflation that exceeds productivity growth). Mares notes, however, that in most cases, neither union centralization nor monetary policy institutions have varied as much as unemployment over time&#8212;leaving these models better able to account for cross-national variation than for cross-temporal patterns.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070533","192-193","Craig Parsons","University of Oregon","","","","","","","","","","","","","","","","","","","887","184"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715940&amp&fulltextType=BR&amp&fileId=S1537592707070521","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Why Race Matters in South Africa","WhyRaceMattersinSouthAfrica. By Michael MacDonald. Cambridge, MA: Harvard University Press, 2006. 245p. $45.00.Given that more than a decade has passed since the initiation of the &#8220;new dispensation,&#8221; a book about the present and future of South Africa that reassesses connections with the past seems appropriate. In this book, Michael MacDonald investigates the evolution of racism and racialism and their linkages to state legitimacy and governance. This empirical examination of South African politics and political economy is well ensconced in the literature. The author provides a rigorous case analysis within the literature of race and class.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070521","191-192","Robert Compton","State University of New York, College at Oneonta","","","","","","","","","","","","","","","","","","","969","209"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715928&amp&fulltextType=BR&amp&fileId=S153759270707051X","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Rotten States? Corruption, Post-Communism, and Neoliberalism","RottenStates?Corruption,Post-Communism,andNeoliberalism. By Leslie Holmes. Durham, NC: Duke University Press, 2006. 440p. $84.95 cloth, $23.95 paper.As a veteran of corruption studies in the postcommunist world, Leslie Holmes addresses three fundamental issues confronting students of corruption: the definition and categorization of corruption, the impact corruption has on democracies, and causal factors that account for its rise within postcommunist states. The comparative study focuses on Bulgaria, Hungary, Poland, and Russia. China, the author argues, has developed a system akin to postcommunism and is treated in the analysis as far as data permit. The author also refers to other postcommunist cases, when appropriate, and many of the observations and inferences would apply to all democratic countries.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S153759270707051X","189-191","Paul E. Sum","University of North Dakota","","","","","","","","","","","","","","","","","","","1006","414"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715916&amp&fulltextType=BR&amp&fileId=S1537592707070508","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Overcoming Apartheid: Can Truth Reconcile a Divided Nation?","OvercomingApartheid:CanTruthReconcileaDividedNation? By James L. Gibson. New York: Russell Sage Foundation, 2004. 448p. $47.50 cloth, $22.50 paper.In this engaging and meticulously constructed statistical analysis of attitudes among South Africa's apartheid-defined racial groups (African/black, Coloured, Asian, white), James Gibson sets out to do two things. One is to map the state of political reconciliation among these groups. The second is to measure the impact of South Africa's truth and reconciliation process, focusing on the Truth and Reconciliation Commission (TRC), in promoting reconciliation. The analysis is based largely on a national opinion survey carried out in 2000 and 2001, but also draws comparatively, where possible and appropriate, on a similar survey from 1997.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070508","188-189","William A. Munro","Illinois Wesleyan University","","","","","","","","","","","","","","","","","","","1394","180"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715904&amp&fulltextType=BR&amp&fileId=S1537592707070491","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Case Studies and Theory Development in the Social Sciences","CaseStudiesandTheoryDevelopmentintheSocialSciences. By Alexander L. George and Andrew Bennett. Cambridge, MA: MIT Press, 2005. 331p. $50.00 cloth, $20.00 paper.In recent years, there has been a surge in work on what has come to be known as &#8220;qualitative methods.&#8221; The trend is essentially reactive, developing as a response to the outpouring of work on quantitative and formal methods and the assertions by scholars in those areas that case studies and historical work are impressionistic, unscientific, and noncumulative. To counter such claims, some of the field's most distinguished qualitative scholars (e.g., Stephan Van Evera, GuidetoMethodsforStudentsofPoliticalScience, 1997; James Mahoney and Dietrich Rueschemeyer, eds., HistoricalAnalysisintheSocialSciences, 2003; and Marc Trachtenberg, TheCraftofInternationalHistory, 2006) have spent much time and ink to show that researchers who eschew regressions or game theory can be just as methodologically aware and sophisticated as those who embrace them. Alexander George and Andrew Bennett's CaseStudiesandTheoryDevelopmentintheSocialSciences is an impressive and welcome addition to this literature.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070491","187-188","Sheri Berman","Barnard College","","","","","","","","","","","","","","","","","","","2313","702"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715892&amp&fulltextType=BR&amp&fileId=S153759270707048X","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Logics of Hierarchy: The Organization of Empires, States, and Military Occupations and War and State Formation in Ancient China and Early Modern Europe","LogicsofHierarchy:TheOrganizationofEmpires,States,andMilitaryOccupations. By Alexander Cooley. Ithaca, NY: Cornell University Press, 2005. 191p. $35.00 cloth.WarandStateFormationinAncientChinaandEarlyModernEurope. By Victoria Tin-bor Hui. New York: Cambridge University Press, 2005. 294p. $70.00 cloth, $24.99 paper.These two ambitious books by Alexander Cooley and Victoria Tin-bor Hui address the consequences of managerial decisions within empires. Cooley's book borrows organizational models from the field of business management to explain the growing pains of empires and the misfortunes of newly independent states, with a particular focus on post-Soviet Central Asia. Hui draws on classical authors to explain how basic structural administrative choices within states affect systemic competition.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S153759270707048X","186-187","Abdulkadeer Sinno","Indiana University","","","","","","","","","","","","","","","","","","","955","217"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715880&amp&fulltextType=BR&amp&fileId=S1537592707070478","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The Production of Hindu-Muslim Violence in Contemporary India","TheProductionofHindu-MuslimViolenceinContemporaryIndia. By Paul R. Brass. Seattle: University of Washington Press, 2003. 448p. $50.00 cloth, $35.00 paper.Rioting in South Asia is commonly understood as a form of political activity, and the idea that it may not be spontaneous but planned is not a novel one. However, in TheProductionofHinduMuslimViolenceinContemporaryIndia, Paul Brass makes the more interesting claim that riot-prone cities are those that are marked by institutionalized systems that create, control, and direct the course of riots. He bases these ideas&#8212;developed in his earlier work TheftofanIdol&#8212;on four decades of research carried out in the northern Indian town of Aligarh, home to a sizable and historic Muslim community. Brass argues that polarizing issues or incidents by themselves do not lead to riots, but that a toxic mix of interested politicians, an existing discourse of communalism, an ineffective administration, and a specialized network that &#8220;produces&#8221; riots enhances the likelihood that such incidents will eventuate in riots. In describing this social construction of rioting, Brass highlights interesting features, such as the need for a group to dominate the narrative describing the riot, which establishes it as a defensive rather than offensive measure, thereby creating legitimacy for the violence.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070478","184-186","Milind Thakar","University of Indianapolis","","","","","","","","","","","","","","","","","","","767","229"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715868&amp&fulltextType=BR&amp&fileId=S1537592707070466","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The State and the Global Ecological Crisis","TheStateandtheGlobalEcologicalCrisis. Edited by John Barry and Robyn Eckersley. Cambridge, MA: MIT Press, 2005. 307p. $67.00 cloth, $27.00 paper.The 12 essays offered in this book are a bit like an invitation to a New York cocktail party; the experience is impossible to fully anticipate from a first glance. And like a good cocktail party, this book is interesting not only for the content of the conversations but equally for what it reveals about the participants' relations, values, and assumptions, and even for what the guests might learn about themselves.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070466","182-184","Kenneth Richards","Indiana University","","","","","","","","","","","","","","","","","","","785","208"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715856&amp&fulltextType=BR&amp&fileId=S1537592707070454","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Owning Russia: The Struggle over Factories, Farms and Power","OwningRussia:TheStruggleoverFactories,FarmsandPower. By Andrew Barnes. Ithaca, NY: Cornell University Press, 2006. 288p. $35.00 cloth.Andrew Barnes has produced an admirably complex book. While providing a lucid, readable, and persuasive analysis of the evolution of property relations in Russia during the 20 years from 1985, he avoids imposing artificially tidy theoretical schemes on the very messy processes he describes. Instead, he explores the full range of actors, institutions, strategies, and exogenous events that have shaped the struggle for property in Russia since the advent of Mikhail Gorbachev. This is above all a work of history&#8212;a theoretically informed history, but history nonetheless&#8212;and it is therefore a work in which contingency is sometimes important, and one in which the question of which actors shaped which outcome, and why, is always an empirical one&#8212;never something determined by an ex ante assumption. In place of a spare, highly theoretical explanation of this or that aspect of Russian privatization, Barnes offers a complex but nevertheless comprehensible account of how contests for control of real assets have evolved hitherto and where they may be headed in the future.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070454","181-182","William Tompson","Birkbeck College (University of London) and the OECD","","","","","","","","","","","","","","","","","","","507","128"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715844&amp&fulltextType=BR&amp&fileId=S1537592707070442","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The White Welfare State: The Racialization of U.S. Welfare Policy","TheWhiteWelfareState:TheRacializationofU.S.WelfarePolicy. By Deborah E. Ward. Ann Arbor: University of Michigan Press, 2005. 208p. $60.00 cloth, $24.95 paper.A growing literature (including works by Kenneth Neubeck, Noel Cazenave, Gwendolyn Mink, Jill Quadagno, Sanford Schram, Joe Soss, Richard Fording, and Martin Gilens) examines the racialization of welfare policies, welfare administration, and welfare politics. Deborah Ward's book contributes nicely to that literature. The contributors to this literature prove to be an interdisciplinary group and include scholars from history, policy studies, political science, and sociology. Ward's book offers insight to readers from all those fields, although policy-oriented readers may find they seek more analysis, or at least a broader discussion of the implications of the research.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070442","180-181","Kaaryn Gustafson","University of Connecticut School of Law","","","","","","","","","","","","","","","","","","","768","173"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715832&amp&fulltextType=BR&amp&fileId=S1537592707070430","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The Truce: Lessons from an L.A. Gang War.","TheTruce:LessonsfromanL.A.GangWar. By Karen Umemoto. Ithaca, NY: Cornell University Press. 232p. $57.50 cloth, $18.95 paper.TheTruce, by Karen Umemoto, chronicles a gang war in the Los Angeles neighborhood of Oakwood that occurred between 1993 and 1994. Umemoto states that her &#8220;central concern&#8221; is &#8220;the relatively quick process through which rather harmonious social relations across racial boundaries are overcome by racial tensions and distancing, which set in place a more fractured pattern of race relations&#8221; (p. 5). The book, then, is primarily an analysis of the complex and changing dynamics of racial conflict, and the author uses the gang war to explore that conflict.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070430","179-180","Neil Kraus","University of Wisconsin, River Falls","","","","","","","","","","","","","","","","","","","860","148"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715820&amp&fulltextType=BR&amp&fileId=S1537592707070429","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Black Feminist Voices in Politics","BlackFeministVoicesinPolitics. By Evelyn M. Simien. Albany: State University of New York Press, 2006. 196p. $71.50 cloth, $23.95 paper.Evelyn M. Simien makes three major contributions in this book. First, and most important, she uses insights derived from a black feminist theory that is largely literary to inform hard, number-crunching empirical research. Black feminist theorists from Maria Stewart and Sojourner Truth to Kimberl&eacute; Crenshaw and bell hooks are used to derive operational definitions and testable hypotheses. Those seeking unity in the discipline would do well to study this book.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070429","178-179","John C. Berg","Suffolk University","","","","","","","","","","","","","","","","","","","612","199"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715808&amp&fulltextType=BR&amp&fileId=S1537592707070417","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Where Women Run: Gender and Party in the American States","WhereWomenRun:GenderandPartyintheAmericanStates. By Kira Sanbonmatsu. Ann Arbor: University of Michigan Press, 2006. 264p. $70.00 cloth, $24.95 paper.In recent years, scholarship in the subfield of women and politics has met with a puzzling trend. The percentage of women in state legislatures, once steadily growing, has leveled off and even decreased in recent years. It is from this puzzle that Kira Sanbonmatsu's book begins: Why is the growth of women's representation in the state legislatures slowing down, and what do political parties have to do with it? Sanbonmatsu's argument is thoughtful, detailed and compelling, and she generates a bounty of information for scholars of women and politics, state politics, and political parties.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070417","177-178","Tracy Osborn","Bridgewater State College","","","","","","","","","","","","","","","","","","","585","131"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715784&amp&fulltextType=BR&amp&fileId=S1537592707070399","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","Deliberative Choices: Debating Public Policy in Congress","DeliberativeChoices:DebatingPublicPolicyinCongress. By Gary Mucciaroni and Paul J. Quirk. Chicago: University of Chicago Press, 2006. 296p. $50.00 cloth, $20.00 paper.Gary Mucciaroni and Paul Quirk have done the field a service by reminding us that Congress is a deliberative body, even if it is not always a good deliberative body. The authors foreshadow their findings, stating: &#8220;Congressional debate is only moderately realistic and informed. Listeners encounter a considerable volume of distortions, omissions, and even falsehoods, with apparent potential to mislead&#8221; (p. x). They base this conclusion on a study of effects claims made during three significant policy debates: Welfare Reform in 1995 and 1996, the Estate Tax Repeal in 1999 and 2000, and the Telecommunication Deregulation Act of 1996. Effects claims are claims made during debate about the likely effects of the legislation or amendment under consideration: Reforming welfare will reduce illegitimate births; current tax rates depress incentives to invest; deregulation will help the telecommunications industry grow. The heavy lifting in the book comes from the authors' assessments of the validity of these effects claims (and rebuttals) based on contemporary knowledge of the issues that would have been available to members of Congress.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070399","175-175","Paul S. Martin","University of Virginia","","","","","","","","","","","","","","","","","","","742","139"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715796&amp&fulltextType=BR&amp&fileId=S1537592707070405","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The Constitution as Social Design: Gender and Civic Membership in the American Constitutional Order","TheConstitutionasSocialDesign:GenderandCivicMembershipintheAmericanConstitutionalOrder. By Gretchen Ritter. Stanford: Stanford University Press, 2006. 400p. $70.00 cloth, $29.95 paper.Gretchen Ritter takes the American Constitution seriously. Like few others, she views the country's fundamental charter as announcing far more than a design for government institutions and a series of individual rights guarantees. The importance of the Constitution, she insists, extends deeper than can be captured by examining the text's most obvious features. It &#8220;creates and regulates a socialorder&#8221; (p. 8), a comprehensive understanding of public and private life. &#8220;The constitutional order acts as an instrument of social design,&#8221; claims Ritter; it endorses certain relationships over others, while also choosing to recognize certain members of the polity as privileged (p. 9). Traditional conceptions of the marital relationship or of the role of particular classes of people in the public realm, for example, are fostered and perpetuated by the constitutional scheme, not because the words of the text necessarily command it but because the nature of a constitution&#8212;an instrument that embraces a particular political and social order&#8212;makes it so.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070405","175-177","Beau Breslin","Skidmore College","","","","","","","","","","","","","","","","","","","769","118"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715772&amp&fulltextType=BR&amp&fileId=S1537592707070387","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The First Amendment in Cross-Cultural Perspective: A Comparative Legal Analysis of the Freedom of Speech","TheFirstAmendmentinCross-CulturalPerspective:AComparativeLegalAnalysisoftheFreedomofSpeech. By Ronald J. Krotoszynski, Jr. New York: New York University Press, 2006. 336p. $50.00.The growing influence of modern foreign laws and legal rulings on the American model of constitutionalism is a dirty little secret no longer. In Lawrence v. Texas (2003), Supreme Court Justice Anthony Kennedy, writing for the majority, made no apologies about his willingness to consult with rulings from the European Court of Human Rights in holding that the Fourteenth Amendment's promise of due process of law forbids the state of Texas from prohibiting sodomy between consenting adults. Court observers should have seen this development coming: With the breakdown of the Soviet Union came the emergence of new Western-style democracies thrust into the position of building new republics from scratch. American constitutional scholars were called upon in the late 1980s and early 1990s to consult with officials from these countries and advise them on the drafting of their own constitutions. Constitutionalism is now a commodity that travels across international lines. The Supreme Court's controversial method in Lawrence may or may not signal the beginning of a new era of cross-national consultations by the high Court. However, it does coincide with a growing interest on the part of political scientists studying comparative law and comparative constitutionalism during the past decade.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070387","173-174","David Yalof","University of Connecticut","","","","","","","","","","","","","","","","","","","801","183"
"http://journals.cambridge.org/action/displayAbstract?fromPage=online&amp&aid=715760&amp&fulltextType=BR&amp&fileId=S1537592707070375","2007","5","Thu Mar 01 00:00:00 GMT 2007","1-219","The Supreme Court and American Political Development","TheSupremeCourtandAmericanPoliticalDevelopment. Edited by Ronald Kahn and Ken I. Kersch. Lawrence: University Press of Kansas, 2006. 400p. $45.00 cloth, $19.95 paper.In this book, Ronald Kahn and Ken I. Kersch bring together an impressive group of scholars to present essays on how the theoretical tenets of the American political development (or APD) research agenda can help illuminate the behavior and institutional trajectory of the U.S. Supreme Court over time. At the same time, these authors discuss at length the role that the Supreme Court plays in the continuing development of the APD enterprise and the ways in which the American state has evolved. This volume provides a useful contribution, as the APD literature has typically focused on the presidency and bureaucracy (specifically, executive agencies), and more recently on Congress, as the key players in the development of the American state, with &#8220;parties and courts&#8221; representing the historical antecedents. By focusing specifically on the Supreme Court, Kahn and Kersch place it in a starring role in American legal development, and American political development more generally.<br><hr></td></tr></table>","http://dx.doi.org/10.1017/S1537592707070375","172-173","Jeffery A. Jenkins","Northwestern University","","","","","","","","","","","","","","","","","","","653","183"
